frame_id,posicao,score,camera_id,camera_name,posicao_na_galeria,captured_at,r2_key,visibilidade,densidade,contexto,n_pessoas,n_anotaveis,altura_max_px,rajada,dup_rajada,acima_da_cota,criterio
cb8c9803-d155-4317-9c5b-e3b9436bd11f,119,0.7842,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,35,2026-09-02T10:20:04.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/7e1f71f0-0655-458b-a540-10410e5cd67a.jpg,0.9667,0.4500,0.7000,4,1,406,75,sim,nao,vis0.55+den0.25+ctx0.2
24878960-2380-4d85-8ac2-b3fb407769c6,120,0.7825,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,13,2026-09-02T12:20:04+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/664e8af9-17d9-412a-a8d7-f72130d52974.jpg,1.0000,0.4500,0.6000,1,1,581,53,sim,nao,vis0.55+den0.25+ctx0.2
7d2294e2-7f74-42e1-a0e7-896737ee11f5,121,0.7825,eb1501db-82ad-485a-a441-5c665b4e5a28,Entrada Expedição,27,2026-09-02T16:14:17.063647+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/b68bd3cf-4d8e-4860-8153-9fc9e5ac7d82.jpg,1.0000,0.4500,0.6000,1,1,766,90,sim,nao,vis0.55+den0.25+ctx0.2
7381fc12-cf09-4a47-a5ed-3e3004c430c6,122,0.7678,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,105,2026-09-01T09:40:01.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/0d1c4319-3da9-4e16-bb75-7f6a9cc2148d.jpg,0.7286,0.9085,0.7000,7,4,306,60,sim,nao,vis0.55+den0.25+ctx0.2
77a5ea9c-95a5-4a40-878e-94e7ab91299d,123,0.7465,2a683620-34e0-4cf7-a8ae-5893aa11381a,Entrada Usinagem Madeira 01,9,2026-09-02T09:00:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/cce74ad9-6c27-4e74-b654-af284ec65b93.jpg,1.0000,0.4500,0.4200,1,1,685,9,sim,nao,vis0.55+den0.25+ctx0.2
b2accc0b-6bef-4444-977b-c75943aa4164,124,0.7465,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,34,2026-09-02T10:20:05+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/b2787dea-ab05-45a0-98ae-3242079aa4a8.jpg,1.0000,0.4500,0.4200,1,1,597,24,sim,nao,vis0.55+den0.25+ctx0.2
a17405ad-5b1c-47ba-aa73-edc7aa33ce6a,125,0.7308,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,14,2026-09-02T15:40:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/1485b764-c77e-457d-a4b5-31e871b9ede5.jpg,0.9714,0.4500,0.4200,2,1,408,27,sim,nao,vis0.55+den0.25+ctx0.2
f25118e5-1bec-47fb-a041-29506747f971,126,0.7465,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,64,2026-09-01T10:20:01+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/4c379ade-e6d0-43ac-858b-6d21262d6166.jpg,1.0000,0.4500,0.4200,2,1,468,43,sim,nao,vis0.55+den0.25+ctx0.2
e50ff9ee-89bd-46d5-bccf-f5a4f144b128,127,0.6473,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,7,2026-09-02T15:40:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/14cf008e-32db-4664-97e4-be49954e40c9.jpg,0.7071,0.6975,0.4200,2,2,297,56,sim,nao,vis0.55+den0.25+ctx0.2
a715b4c7-fad0-4510-beb2-d08d5dda093f,128,0.7265,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,29,2026-09-02T11:40:00.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/949fd183-0b72-4c0c-992f-202f05e91711.jpg,0.7238,0.8336,0.6000,4,3,304,25,sim,nao,vis0.55+den0.25+ctx0.2
301fd8e2-9e9a-4bf4-b62b-f5af11fd28d3,129,0.6846,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,101,2026-09-01T10:20:05+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/9f5a9e35-0468-4e69-9a8a-e86e885511e5.jpg,0.7857,0.4500,0.7000,6,1,330,62,sim,nao,vis0.55+den0.25+ctx0.2
1c394357-3ee2-4185-addb-72e8426ac953,130,0.6326,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,3,2026-09-02T15:40:04.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/e75cf0e5-87f6-43dd-9bf4-830efa357217.jpg,0.7929,0.4500,0.4200,1,1,333,57,sim,nao,vis0.55+den0.25+ctx0.2
7d10c842-0990-4cb4-ae4c-165aef9b1fbe,131,0.6058,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,27,2026-09-02T13:00:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/45b3e426-77c7-4073-948d-9b7a39799022.jpg,0.5333,0.4500,1.0000,5,1,224,78,sim,nao,vis0.55+den0.25+ctx0.2
e9bbc521-9b00-44ec-94ff-87367730d65b,132,0.5939,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,155,2026-09-02T16:15:21.791594+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/1dd22a11-ac34-46e4-89dd-6fb7611d5917.jpg,0.6571,0.4500,0.6000,3,1,276,29,sim,nao,vis0.55+den0.25+ctx0.2
cc69f768-b438-48ff-8485-ed44ec2b7c98,133,0.5638,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,162,2026-09-02T16:14:54.374061+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/232b9459-a5d5-484f-bd9e-1b40f394d27c.jpg,0.6024,0.4500,0.6000,2,1,253,28,sim,nao,vis0.55+den0.25+ctx0.2
b83aecc8-4f79-4636-a3e0-a774c27546b9,134,0.5042,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,89,2026-09-01T14:20:05+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/94eff42c-9b48-4c5b-b2cb-999506a1a9c9.jpg,0.5595,0.4500,0.4200,4,1,235,16,sim,nao,vis0.55+den0.25+ctx0.2
a4a9d928-3ca1-4c55-bde0-63e45ac83223,135,0.4126,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,10,2026-09-02T13:40:01+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/e1d226c1-880d-44b1-9018-e2211562ea8e.jpg,0.3274,0.4500,0.6000,1,1,275,54,sim,nao,vis0.55+den0.25+ctx0.2
556c5214-c5d7-436b-b0bf-fb19c631a78c,136,0.3995,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,56,2026-09-02T07:40:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/e7810ca9-dd81-4808-a763-46ff2e14ab50.jpg,0.3036,0.4500,0.6000,2,1,255,20,sim,nao,vis0.55+den0.25+ctx0.2
ecd6da9d-c382-4708-b4fb-41aef591fb55,137,0.3635,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,25,2026-09-02T11:00:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/a942fbbb-6273-47e2-ba81-1c3c66bf5a7a.jpg,0.2381,0.4500,0.6000,3,1,200,51,sim,nao,vis0.55+den0.25+ctx0.2
a9607791-f5bf-4acf-9ed0-974037f7108f,138,0.5501,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,41,2026-09-02T09:40:00+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/fd7eed8f-b235-4bc4-bb26-b5b2b8913820.jpg,0.6429,0.4500,0.4200,3,1,270,22,sim,nao,vis0.55+den0.25+ctx0.2
e8492739-9150-4180-8a90-4df1c55b4bcf,139,0.5383,eb1501db-82ad-485a-a441-5c665b4e5a28,Entrada Expedição,1,2026-09-02T15:40:00.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/fe97d290-29f3-4f43-afbf-7e7552755a76.jpg,0.6214,0.4500,0.4200,1,1,261,86,sim,nao,vis0.55+den0.25+ctx0.2
d8e0ae36-b5a4-4dcf-8408-a77b0146dfc2,140,0.5252,eb1501db-82ad-485a-a441-5c665b4e5a28,Entrada Expedição,4,2026-09-02T15:00:03.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/6a2aea45-109a-4607-a617-fc03a605b82e.jpg,0.5976,0.4500,0.4200,1,1,251,85,sim,nao,vis0.55+den0.25+ctx0.2
1d537dcb-235b-47e5-9375-f3d6c0217620,141,0.4741,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,38,2026-09-02T09:40:03.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/ed40ed2f-7e15-444b-85b2-b1a598965129.jpg,0.5048,0.4500,0.4200,3,1,212,23,sim,nao,vis0.55+den0.25+ctx0.2
0a0b7748-285a-4cd9-82f8-0a992b5c6655,142,0.3818,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,8,2026-09-02T13:40:04+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/97973e58-aa98-4fcb-addc-100112dfa552.jpg,0.2714,0.4500,0.6000,1,1,228,55,sim,nao,vis0.55+den0.25+ctx0.2
7cb508ec-11b7-4a45-8dbe-95d9619d28b9,143,0.3622,969102c5-4ebc-4ba0-9f86-48e314493f55,Entrada WC Usinagem Papelão,29,2026-09-02T09:00:00.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/14a64090-8b25-4457-a5c4-dfa7119f61ca.jpg,0.3012,0.4500,0.4200,3,1,253,50,sim,nao,vis0.55+den0.25+ctx0.2
80d35e53-6b16-4d84-bec7-cd233135c681,144,0.9931,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,83,2026-09-01T13:00:01.500000+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/569bf946-b97c-438d-bce4-51b376b24d63.jpg,1.0000,0.9723,1.0000,12,6,505,64,sim,nao,vis0.55+den0.25+ctx0.2
811acb74-9e84-42ea-99b8-2b82e493ff6b,145,0.9375,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,88,2026-09-01T12:20:04+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/9957e9ae-740c-4397-af12-6b421fc7f8da.jpg,0.9619,0.8336,1.0000,7,3,404,63,sim,nao,vis0.55+den0.25+ctx0.2
9e56acc6-8128-43f6-ba6c-5437cda4687e,146,0.9388,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,66,2026-09-01T14:20:05+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/d731496e-bdc0-41b8-82b2-eb9707f504c5.jpg,1.0000,0.9954,0.7000,12,9,442,67,sim,nao,vis0.55+den0.25+ctx0.2
458e8e1b-14e8-4bac-923e-a16196c44ed4,147,0.9171,c130d032-4a3a-4d09-ac77-c3121a03a6a7,Espaço de convivência,17,2026-09-02T14:20:01+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/77aa33ac-4253-4d9a-b61b-1c6a81d8efb5.jpg,1.0000,0.9085,0.7000,9,4,536,80,sim,nao,vis0.55+den0.25+ctx0.2
aa834ade-9e97-4423-9415-29dc324f7514,148,0.8784,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,102,2026-09-01T11:40:04+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/46759505-3212-4142-9213-d39519a9ee9e.jpg,1.0000,0.8336,0.6000,4,3,423,15,sim,nao,vis0.55+den0.25+ctx0.2
9b41a787-7770-406e-b76d-9960d1e43c56,149,0.8784,7abbe027-85e3-474e-a273-8c06e485cf2d,Entrada Usinagem Madeira 2,3,2026-09-02T16:20:04+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/44531575-96d3-4d36-bbdd-3b265d4143bc.jpg,1.0000,0.8336,0.6000,4,3,558,32,sim,nao,vis0.55+den0.25+ctx0.2
37b17a0b-c3ed-426e-8b87-6fe0f1a738a9,150,0.8444,eb1501db-82ad-485a-a441-5c665b4e5a28,Entrada Expedição,16,2026-09-01T07:40:03+00:00,training-images/63c219d8-fbef-4f3c-a7c9-058c742482e2/nvr/e0c906a9-1b0a-4f3e-b299-715202e28b08/9a969d89-0182-408b-bbf7-551097db1090.jpg,1.0000,0.6975,0.6000,3,2,712,82,sim,nao,vis0.55+den0.25+ctx0.2
